"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"인천광역시 서구 가좌동","122","0122","0000","태화","55.08","202202","21","24,500","4","1986","원적로95번길 6","","중개거래","인천 서구"
"인천광역시 서구 가좌동","206-7","0206","0007","한일","55.8","202202","13","13,500","5","1985","건지로318번길 50","","중개거래","인천 서구"
"인천광역시 서구 검암동","512-1","0512","0001","삼보해피하임3","84.8122","202202","10","46,500","9","2003","검암로20번길 52","","중개거래","인천 서구"
"인천광역시 서구 검암동","605-1","0605","0001","신명스카이뷰3차","59.8809","202202","19","44,000","11","2004","승학로471번길 7","","중개거래","인천 서구"
"인천광역시 서구 검암동","501-1","0501","0001","풍림아이원2차","59.94","202202","19","48,000","11","2004","검암로 53","","중개거래","인천 서구"
"인천광역시 서구 경서동","719-3","0719","0003","우정에쉐르","84.6664","202202","10","36,700","11","2006","경서로 99","","중개거래","인천 서구"
"인천광역시 서구 경서동","719-3","0719","0003","우정에쉐르","84.6664","202202","19","33,000","1","2006","경서로 99","","중개거래","인천 서구"
"인천광역시 서구 경서동","722-1","0722","0001","태평샹베르1차","84.5496","202202","26","38,200","15","2005","도요지로 15","","중개거래","인천 서구"
"인천광역시 서구 공촌동","314","0314","0000","경남","84.89","202202","16","26,000","3","1998","경명대로694번길 10","","중개거래","인천 서구"
"인천광역시 서구 공촌동","318-1","0318","0001","광명","84.51","202202","10","37,700","12","1998","심곡로 170","","중개거래","인천 서구"
"인천광역시 서구 당하동","1075-9","1075","0009","검단힐스테이트5차","84.9656","202202","28","51,000","9","2013","청마로34번길 6","","중개거래","인천 서구"
"인천광역시 서구 당하동","1080-1","1080","0001","검단힐스테이트6차","84.9908","202202","9","56,200","4","2013","청마로51번안길 11","","중개거래","인천 서구"
"인천광역시 서구 당하동","1077-6","1077","0006","경원하이뷰","19.489","202202","14","9,000","10","2014","원당대로 638","","직거래","-"
"인천광역시 서구 당하동","1037-3","1037","0003","금호어울림1차","84.9917","202202","14","43,000","9","2004","고산후로78번길 9","","중개거래","인천 서구"
"인천광역시 서구 당하동","1099-2","1099","0002","당하푸르지오","73.827","202202","25","42,000","7","2005","청마로 170","","중개거래","인천 서구"
"인천광역시 서구 당하동","1099-3","1099","0003","당하풍림아이원1차","84.8441","202202","5","39,500","8","2004","청마로 160","","중개거래","인천 서구"
"인천광역시 서구 당하동","1099-3","1099","0003","당하풍림아이원1차","59.9841","202202","15","36,600","9","2004","청마로 160","","중개거래","인천 서구"
"인천광역시 서구 당하동","1099-3","1099","0003","당하풍림아이원1차","84.8441","202202","26","42,000","2","2004","청마로 160","","중개거래","인천 서구"
"인천광역시 서구 당하동","1098-1","1098","0001","대주파크빌","84.5833","202202","22","39,500","13","2006","청마로 145","","중개거래","인천 서구"
"인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","84.9922","202202","5","40,200","11","2004","원당대로840번길 22","","중개거래","인천 서구"
"인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","59.9639","202202","5","35,500","12","2004","원당대로840번길 24","","중개거래","인천 서구"
"인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","59.9639","202202","7","33,200","16","2004","원당대로840번길 24","","중개거래","인천 서구"
"인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","59.9639","202202","10","37,500","14","2004","원당대로840번길 24","","중개거래","인천 서구"
"인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","59.9639","202202","26","34,500","15","2004","원당대로840번길 22","","중개거래","인천 서구"
"인천광역시 서구 당하동","1031","1031","0000","원당풍림아이원","74.0892","202202","10","36,700","10","2004","원당대로840번길 21","","중개거래","인천 서구"
"인천광역시 서구 당하동","1031","1031","0000","원당풍림아이원","59.832","202202","21","30,500","16","2004","원당대로840번길 21","","중개거래","인천 서구"
"인천광역시 서구 마전동","1029-2","1029","0002","검단1차대주피오레","84.9734","202202","12","41,000","4","2007","완정로65번안길 10","","중개거래","인천 서구"
"인천광역시 서구 마전동","999-1","0999","0001","검단2차아이파크","132.3761","202202","14","54,000","2","2010","검단로540번길 59","","중개거래","인천 서구"
"인천광역시 서구 마전동","1123-1","1123","0001","검단2차우방아이유쉘","84.8938","202202","7","43,900","2","2018","완정로 126","","중개거래","인천 서구"
"인천광역시 서구 마전동","1030-1","1030","0001","검단금호어울림","84.9918","202202","3","36,500","1","2004","완정로65번안길 17","","중개거래","인천 서구"
"인천광역시 서구 마전동","998-1","0998","0001","검단아이파크","84.2846","202202","5","40,000","4","2007","완정로92번길 28","","중개거래","인천 서구"
"인천광역시 서구 마전동","998-1","0998","0001","검단아이파크","84.2846","202202","18","35,000","4","2007","완정로92번길 28","","중개거래","인천 서구"
"인천광역시 서구 마전동","1053-1","1053","0001","당하2차풍림아이원","84.9851","202202","16","39,500","9","2004","원당대로685번길 30","","중개거래","인천 서구"
"인천광역시 서구 마전동","1148-3","1148","0003","대원레스피아1차","84.9904","202202","7","25,000","7","2004","가현로 41","","중개거래","인천 서구"
"인천광역시 서구 마전동","1148-3","1148","0003","대원레스피아1차","59.741","202202","11","24,800","12","2004","가현로 41","","중개거래","인천 서구"
"인천광역시 서구 마전동","1151-1","1151","0001","대원레스피아2차","84.9904","202202","19","26,500","2","2004","가현로 71","","중개거래","인천 서구"
"인천광역시 서구 마전동","1151-1","1151","0001","대원레스피아2차","84.8494","202202","28","29,000","9","2004","가현로 71","","중개거래","인천 서구"
"인천광역시 서구 마전동","1147-1","1147","0001","마전1차풍림아이원아파트","84.7842","202202","23","22,000","1","2004","가현로 7","","중개거래","인천 계양구"
"인천광역시 서구 마전동","1148-1","1148","0001","마전금호어울림","84.9978","202202","26","30,700","13","2007","가현로 33","","중개거래","인천 서구"
"인천광역시 서구 마전동","925","0925","0000","서해","59.67","202202","18","14,950","1","1992","검단로487번안길 16","","중개거래","인천 서구"
"인천광역시 서구 마전동","999-5","0999","0005","영남탑스빌","84.97","202202","9","39,000","15","2000","완정로64번길 7","","중개거래","인천 서구"
"인천광역시 서구 마전동","999-5","0999","0005","영남탑스빌","84.97","202202","19","36,000","5","2000","완정로64번길 7","","중개거래","인천 서구"
"인천광역시 서구 마전동","999-5","0999","0005","영남탑스빌","179.73","202202","20","47,000","1","2000","완정로64번길 7","","중개거래","인천 서구"
"인천광역시 서구 마전동","995-1","0995","0001","유호C단지","44.88","202202","25","11,800","2","1992","검단로518번길 13","","중개거래","인천 서구"
"인천광역시 서구 마전동","928-17","0928","0017","이지미래지향","84.6592","202202","15","32,500","9","2008","검단로501번안길 5","","중개거래","인천 서구"
"인천광역시 서구 마전동","928-17","0928","0017","이지미래지향","84.6592","202202","26","30,500","10","2008","검단로501번안길 5","","중개거래","인천 서구"
"인천광역시 서구 마전동","1136","1136","0000","인천마전대주파크빌","84.965","202202","12","30,000","12","2005","마전로99번길 8","","중개거래","인천 서구"
"인천광역시 서구 마전동","1136","1136","0000","인천마전대주파크빌","70.982","202202","19","30,800","5","2005","마전로99번길 8","","중개거래","인천 서구"
"인천광역시 서구 마전동","892","0892","0000","하나","84.4018","202202","21","25,500","18","2001","검단로 624","","중개거래","인천 서구"
"인천광역시 서구 마전동","917-1","0917","0001","한일","59.1","202202","10","15,300","3","1991","검단로501번길 44","","중개거래","인천 서구"
"인천광역시 서구 불로동","776-1","0776","0001","백두","84.84","202202","17","27,000","4","1995","검단로769번길 12","","직거래","-"
"인천광역시 서구 불로동","776-1","0776","0001","백두","84.84","202202","25","22,500","12","1995","검단로769번길 12","","중개거래","인천 서구"
"인천광역시 서구 불로동","178","0178","0000","불노동한일타운아파트","84.44","202202","7","33,500","16","2008","검단로 841","","중개거래","인천 서구"
"인천광역시 서구 불로동","806","0806","0000","불로e-편한세상","59.794","202202","10","30,500","3","2005","고산후로 398","","중개거래","인천 서구"
"인천광역시 서구 불로동","806","0806","0000","불로e-편한세상","59.794","202202","22","32,500","17","2005","고산후로 398","","중개거래","인천 서구"
"인천광역시 서구 불로동","792-1","0792","0001","삼보해피하임1단지(불로지구34BL1L)","84.9911","202202","3","40,800","12","2007","검단로744번3길 7","","중개거래","인천 서구"
"인천광역시 서구 불로동","185-40","0185","0040","신명스카이뷰","59.861","202202","8","25,500","12","2007","검단로 867","","중개거래","인천 서구"
"인천광역시 서구 불로동","185-40","0185","0040","신명스카이뷰","59.861","202202","24","25,000","1","2007","검단로 867","","중개거래","인천 서구"
"인천광역시 서구 불로동","308","0308","0000","월드","117.35","202202","9","33,000","4","1998","검단로 836","","중개거래","인천 서구"
"인천광역시 서구 불로동","308","0308","0000","월드","84.93","202202","12","33,000","2","1998","검단로 836","","중개거래","인천 서구"
"인천광역시 서구 불로동","308","0308","0000","월드","59.77","202202","19","26,800","18","1998","검단로 836","","중개거래","인천 서구"
"인천광역시 서구 불로동","308","0308","0000","월드","84.93","202202","26","31,000","12","1998","검단로 836","","중개거래","인천 서구"
"인천광역시 서구 불로동","312-2","0312","0002","퀸스타운(신명)","84.99","202202","26","32,800","8","1998","검단로 834","","중개거래","인천 서구"
"인천광역시 서구 석남동","498-3","0498","0003","DREAMTWO","81.83","202202","19","33,000","14","2018","신석로122번길 10","","중개거래","경기 부천시"
